"","anime_id","name","main_genre","type","episodes","rating","members","rating_10","rating_100","rating_1000"
"245",1211,"Macross Plus Movie Edition","Action","Movie",1,7.82,8405,7.82,111.315912463758,782
"246",2397,"Digimon Adventure: Bokura no War Game!","Adventure","Movie",1,7.81,37078,7.81,108.610413543036,781
"247",9760,"Hoshi wo Ou Kodomo","Adventure","Movie",1,7.81,76286,7.81,107.178342566927,781
"248",2593,"Kara no Kyoukai 1: Fukan Fuukei","Action","Movie",1,7.81,178880,7.81,103.509993001685,781
"249",2454,"Kimagure Orange☆Road: Ano Hi ni Kaeritai","Comedy","Movie",1,7.81,4368,7.81,108.363772436483,781
"250",32380,"Kono Subarashii Sekai ni Shukufuku wo! OVA","Comedy","OVA",1,7.81,46823,7.81,107.589080607651,781
"251",87,"Mobile Suit Gundam: Char&#039;s Counterattack","Drama","Movie",1,7.81,19258,7.81,113.26232913147,781
"252",28069,"Shigatsu wa Kimi no Uso: Moments","Music","OVA",1,7.81,41368,7.81,106.98281278732,781
"253",30364,"Haikyuu!! Movie 2: Shousha to Haisha","Comedy","Movie",1,7.81,10558,7.81,106.433797060083,781
"254",21867,"The Disappearance of Conan Edogawa: The Worst Two Days in History","Adventure","Special",1,7.8,3735,7.8,111.653529034371,780
"255",22819,"Aikatsu! Movie","Music","Movie",1,7.79,2813,7.79,109.501832226893,779
"256",6772,"Break Blade 1: Kakusei no Toki","Action","Movie",1,7.79,58184,7.79,111.59240001471,779
"257",2450,"Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu","Comedy","Movie",1,7.79,2688,7.79,111.087280606872,779
"258",6927,"Higashi no Eden Soushuuhen: Air Communication","Comedy","Movie",1,7.79,20059,7.79,106.957646396176,779
"259",13403,"Inu x Boku SS Special","Comedy","Special",1,7.79,46803,7.79,109.681733344288,779
"260",30952,"New Initial D Movie: Legend 3 - Mugen","Cars","Movie",1,7.79,3479,7.79,109.559285126443,779
"261",6046,"Tales of Vesperia: The First Strike","Action","Movie",1,7.79,30524,7.79,111.418576463675,779
"262",9000,"Toaru Hikuushi e no Tsuioku","Adventure","Movie",1,7.79,28857,7.79,107.334174643948,779
"263",10717,"Towa no Quon 6: Towa no Quon","Action","Movie",1,7.79,18624,7.79,103.86633178036,779
"264",31483,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page","Drama","OVA",1,7.77,20749,7.77,103.183931734874,777
"265",531,"Bishoujo Senshi Sailor Moon R: The Movie","Drama","Movie",1,7.78,33682,7.78,107.941315543197,778
"266",4596,"Code Geass: Hangyaku no Lelouch Special Edition Black Rebellion","Action","OVA",1,7.78,23285,7.78,102.620625167615,778
"267",1015,"Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi","Comedy","Special",1,7.78,51688,7.78,106.306069419902,778
"268",6637,"Higashi no Eden Movie II: Paradise Lost","Action","Movie",1,7.78,87062,7.78,107.606688665389,778
"269",23385,"Kyoukai no Kanata: Shinonome","Fantasy","Special",1,7.78,42344,7.78,108.129571999582,778
"270",1418,"Lupin III: Episode 0 &quot;First Contact&quot;","Action","Special",1,7.78,4499,7.78,108.950740112191,778
"271",10389,"Momo e no Tegami","Drama","Movie",1,7.78,30519,7.78,110.793963018774,778
"272",31289,"One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi","Action","Special",1,7.78,11922,7.78,111.367550105271,778
"273",2499,"Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu","Comedy","Movie",1,7.78,7856,7.78,108.875393781611,778
"274",32108,"Digimon Adventure tri. 2: Ketsui","Action","Movie",1,7.77,30684,7.77,114.153398728015,777
"275",3603,"JoJo no Kimyou na Bouken: Phantom Blood","Action","Movie",1,7.77,8534,7.77,108.978515282886,777
"276",464,"One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima","Adventure","Movie",1,7.77,37792,7.77,112.10347767285,777
"277",9745,"Sengoku Basara Movie: The Last Party","Action","Movie",1,7.77,18267,7.77,108.982092228647,777
"278",997,"Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito","Adventure","Movie",1,7.76,29394,7.76,110.849418454579,776
"279",24913,"Bokura wa Minna Kawaisou: Hajimete no","Comedy","Special",1,7.76,20622,7.76,106.962216086231,776
"280",28479,"Detective Conan Movie 19: The Hellfire Sunflowers","Action","Movie",1,7.77,8600,7.77,107.549378459899,777
"281",1301,"Ginga Tetsudou 999 (Movie)","Adventure","Movie",1,7.76,7237,7.76,103.034427366756,776
"282",18619,"Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!","Military","OVA",1,7.76,16143,7.76,110.797232821074,776
"283",462,"One Piece Movie 4: Dead End no Bouken","Action","Movie",1,7.76,39946,7.76,108.652426807936,776
"284",10715,"Towa no Quon 4: Guren no Shoushin","Action","Movie",1,7.76,18545,7.76,112.886780090963,776
"285",8247,"Bleach Movie 4: Jigoku-hen","Action","Movie",1,7.75,94074,7.75,109.70907111169,775
"286",7471,"Detective Conan Movie 09: Promo Special","Adventure","Special",1,7.75,4172,7.75,102.900418875742,775
"287",986,"Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen","Adventure","Special",1,7.75,46276,7.75,104.395686296251,775
"288",450,"InuYasha: Kagami no Naka no Mugenjo","Adventure","Movie",1,7.75,54854,7.75,107.233778634293,775
"289",6624,"Kara no Kyoukai Remix: Gate of Seventh Heaven","Action","Movie",1,7.75,24735,7.75,104.686289414421,775
"290",3466,"Kino no Tabi: The Beautiful World - Tou no Kuni","Adventure","Special",1,7.75,19211,7.75,107.986146094808,775
"291",15439,"Kono Danshi, Ningyo Hiroimashita.","Fantasy","OVA",1,7.75,14775,7.75,111.140294534065,775
"292",19669,"Kuroko no Basket: Baka ja Katenai no yo!","Comedy","OVA",1,7.75,26785,7.75,110.022725321512,775
"293",25015,"Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen","Action","Movie",1,7.75,42304,7.75,106.280069502453,775
"294",33338,"One Piece: Heart of Gold","Action","Special",1,7.75,17443,7.75,108.66374573774,775
"295",23777,"Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa","Action","Movie",1,7.75,26958,7.75,103.825093539923,775
"296",371,"Cardcaptor Sakura Movie 1","Comedy","Movie",1,7.74,56327,7.74,108.099413389873,774
"297",7303,"Detective Conan: Black History","Adventure","Special",1,7.74,3603,7.74,102.092601186568,774
"298",430,"Fullmetal Alchemist: The Conqueror of Shamballa","Comedy","Movie",1,7.74,186465,7.74,110.295187660113,774
"299",16528,"Hal","Romance","Movie",1,7.74,50812,7.74,110.214817681262,774
"300",9288,"Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?","Fantasy","Movie",1,7.74,3309,7.74,111.014403280283,774
"301",6372,"Higashi no Eden Movie I: The King of Eden","Comedy","Movie",1,7.74,101734,7.74,111.048028655893,774
"302",3931,"Initial D Battle Stage 2","Action","OVA",1,7.74,11015,7.74,109.673904925631,774
"303",23441,"Love Stage!! OVA","Comedy","OVA",1,7.74,23631,7.74,105.348240829102,774
"304",2313,"Muumindani no Suisei","Adventure","Movie",1,7.74,4344,7.74,108.91104965938,774
"305",24543,"Persona 3 the Movie 3: Falling Down","Action","Movie",1,7.74,19928,7.74,110.068697811527,774
"306",11531,"UN-GO: Inga-ron","Mystery","Movie",1,7.74,23340,7.74,110.299512255031,774
"307",10534,"Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi","Adventure","Movie",1,7.73,1317,7.73,105.417555275247,773
"308",8532,"Katekyo Hitman Reborn! Special","Comedy","ONA",1,7.73,19991,7.73,102.012159235016,773
"309",32485,"Prison School OVA","Comedy","OVA",1,7.73,30887,7.73,109.026345353532,773
"310",33513,"Ansatsu Kyoushitsu: 365-nichi no Jikan","Action","Movie",1,7.72,14896,7.72,106.160233943294,772
"311",905,"Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta","Adventure","Movie",1,7.72,56994,7.72,109.30930781311,772
"312",32915,"Durarara!!x2 Ketsu: Dufufufu!!","Action","Special",1,7.72,13126,7.72,106.835201954234,772
"313",5204,"Kara no Kyoukai 6: Boukyaku Rokuon","Action","Movie",1,7.72,93803,7.72,109.901944120985,772
"314",32668,"Noblesse: Awakening","Action","ONA",1,7.72,28864,7.72,107.311162922183,772
"315",1034,"Ouritsu Uchuugun: Honneamise no Tsubasa","Action","Movie",1,7.72,18469,7.72,107.600432189099,772
"316",23701,"Toradora! OVA","Comedy","OVA",1,7.72,25154,7.72,111.143719601563,772
"317",10716,"Towa no Quon 5: Souzetsu no Raifuku","Action","Movie",1,7.72,18060,7.72,109.091771131618,772
"318",1924,"Urusei Yatsura Movie 5: Final","Action","Movie",1,7.72,2783,7.72,105.532267672497,772
"319",3785,"Evangelion: 3.0 You Can (Not) Redo","Action","Movie",1,7.71,135318,7.71,105.756968501619,771
"320",31997,"Hetalia: The World Twinkle Extra Disc","Comedy","OVA",1,7.71,2152,7.71,105.435154349952,771
"321",10999,"Inazuma Eleven Go: Kyuukyoku no Kizuna Gryphon","Sci-Fi","Movie",1,7.71,4535,7.71,110.339800886792,771
"322",16762,"Mirai Nikki Redial","Action","OVA",1,7.71,135604,7.71,111.279186137898,771
"323",18849,"Natsume Yuujinchou: Nyanko-sensei to Hajimete no Otsukai","Drama","Special",1,7.71,14703,7.71,107.741916858984,771
"324",10500,"Ojiisan no Lamp","Drama","Movie",1,7.71,11745,7.71,107.376998510624,771
"325",14123,"Pokemon Black and White 2: Introduction Movie","Action","ONA",1,7.71,8554,7.71,110.268115190315,771
"326",11743,"Toaru Majutsu no Index: Endymion no Kiseki","Action","Movie",1,7.71,54873,7.71,105.853290275786,771
"327",30458,"Tokyo Ghoul: &quot;Jack&quot;","Action","OVA",1,7.71,70635,7.71,112.320376111551,771
"328",12049,"Fairy Tail Movie 1: Houou no Miko","Action","Movie",1,7.7,77560,7.7,105.7646674921,770
"329",6152,"Final Fantasy VII: Advent Children - Venice Film Festival Footage","Action","Movie",1,7.7,6498,7.7,106.404761493915,770
"330",19191,"Ghost in the Shell: Arise - Border:2 Ghost Whispers","Mecha","Movie",1,7.7,24880,7.7,108.928814698212,770
"331",5493,"Ranma ½: Akumu! Shunmin Kou","Action","OVA",1,7.7,7064,7.7,109.616381250618,770
"332",23775,"Shingeki no Kyojin Movie 1: Guren no Yumiya","Action","Movie",1,7.7,31990,7.7,107.849339766358,770
"333",9751,"Strike Witches Movie","Action","Movie",1,7.7,23856,7.7,111.124959572891,770
"334",2202,"Waga Seishun no Arcadia","Action","Movie",1,7.7,4415,7.7,112.290770182707,770
"335",12725,"Initial D: Project D to the Next Stage - Project D e Mukete","Action","Special",1,7.69,3150,7.69,107.935695754504,769
"336",452,"InuYasha: Toki wo Koeru Omoi","Adventure","Movie",1,7.69,51354,7.69,112.422424189349,769
"337",32869,"Kuroko no Basket Movie 1: Winter Cup Soushuuhen - Kage to Hikari","School","Movie",1,7.69,7573,7.69,109.931846318571,769
"338",6793,"Kuroshitsuji Special","Comedy","Special",1,7.69,53706,7.69,109.955164032517,769
"339",6172,"Layton Kyouju to Eien no Utahime","Mystery","Movie",1,7.69,12867,7.69,110.049289409595,769
"340",8190,"Nodame Cantabile OVA 2","Comedy","OVA",1,7.69,17226,7.69,114.30414261112,769
"341",2498,"Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi","Comedy","Movie",1,7.69,7834,7.69,110.976739896923,769
"342",25729,"Tamayura: Sotsugyou Shashin Part 1 - Kizashi","Comedy","Movie",1,7.69,4467,7.69,103.321042013901,769
"343",32365,"Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi","Action","Special",1,7.68,16868,7.68,110.691785275765,768
"344",11359,"Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni","Action","Special",1,7.68,17166,7.68,107.436784030891,768
"345",428,"Kaleido Star: Aratanaru Tsubasa - Extra Stage","Adventure","OVA",1,7.68,9248,7.68,113.052906688157,768
"346",14669,"Aura: Maryuuin Kouga Saigo no Tatakai","Comedy","Movie",1,7.67,22599,7.67,110.850856830896,767
"347",1478,"City Hunter: Goodbye My Sweetheart","Adventure","Special",1,7.67,2832,7.67,103.587457585886,767
"348",8331,"Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey","Comedy","OVA",1,7.67,6460,7.67,106.792809121463,767
"349",27411,"Ghost in the Shell (2015)","Action","Movie",1,7.67,19872,7.67,109.931117887482,767
"350",26023,"Haiyore! Nyaruko-san F","Comedy","OVA",1,7.67,19620,7.67,109.324351806704,767
"351",21075,"Hetalia: The Beautiful World Extra Disc","Comedy","OVA",1,7.67,4788,7.67,107.571073934298,767
"352",617,"Juubee Ninpuuchou","Adventure","Movie",1,7.67,55697,7.67,105.269413872133,767
"353",9396,"Mitsudomoe Special","Comedy","Special",1,7.67,11354,7.67,105.444556509195,767
"354",4835,"Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu","Action","Movie",1,7.66,122373,7.66,105.984521403307,766
"355",8888,"Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita","Action","Movie",1,7.66,91105,7.66,107.942437482429,766
"356",5348,"Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab","Adventure","OVA",1,7.66,7726,7.66,103.344846913171,766
"357",9786,"Detective Conan: Conan vs. Kid - Jet Black Sniper","Adventure","Movie",1,7.66,2119,7.66,110.494278660087,766
"358",25687,"Digimon Adventure tri. 1: Saikai","Action","Movie",1,7.66,58274,7.66,110.378346132629,766
"359",31552,"Durarara!!x2 Ten: Onoroke Chakapoko","Action","Special",1,7.66,16171,7.66,105.068290561175,766
"360",5290,"Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!","Comedy","Movie",1,7.66,2430,7.66,105.241044490474,766
"361",528,"Pokemon: Mewtwo no Gyakushuu","Action","Movie",1,7.66,100089,7.66,107.840269027182,766
"362",1861,"Slam Dunk: Zenkoku Seiha Da! Sakuragi Hanamichi","Comedy","Movie",1,7.66,7992,7.66,106.840445578895,766
"363",17437,"The iDOLM@STER Movie: Kagayaki no Mukougawa e!","Comedy","Movie",1,7.66,12262,7.66,107.985417905341,766
"364",304,"Aa! Megami-sama! Movie","Comedy","Movie",1,7.65,29330,7.65,110.75918891001,765
"365",4182,"Darker than Black: Kuro no Keiyakusha Special","Comedy","Special",1,7.65,87609,7.65,107.215403796427,765
"366",9839,"Detective Conan: Black History 2","Adventure","Special",1,7.65,2718,7.65,112.017263340816,765
"367",2673,"Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai","Adventure","Movie",1,7.65,1583,7.65,101.07977972445,765
"368",32215,"High School DxD BorN: Yomigaeranai Fushichou","Action","OVA",1,7.66,22497,7.66,107.959366788132,766
"369",2848,"Kappa no Coo to Natsuyasumi","Adventure","Movie",1,7.65,6953,7.65,107.96559999813,765
"370",15813,"Majokko Shimai no Yoyo to Nene","Fantasy","Movie",1,7.65,8698,7.65,106.349610728239,765
"371",21667,"Non Non Biyori: Okinawa e Ikukoto ni Natta","Comedy","OVA",1,7.65,25169,7.65,105.914800575251,765
"372",3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura","Action","Movie",1,7.65,29771,7.65,110.353187653145,765
"373",5419,"Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku","Comedy","Special",1,7.65,6929,7.65,108.415560066008,765
"374",46,"Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka","Drama","Movie",1,7.65,33191,7.65,104.415020907592,765
"375",2768,"CLAMP in Wonderland 2","Action","Music",1,7.64,13985,7.64,102.489850816735,764
"376",2514,"Detective Conan OVA 04: Conan and Kid and Crystal Mother","Adventure","OVA",1,7.64,8974,7.64,107.605379913268,764
"377",17187,"Ghost in the Shell: Arise - Border:1 Ghost Pain","Mecha","Movie",1,7.64,31747,7.64,107.453432775386,764
"378",6553,"Junjou Romantica Special","Comedy","Special",1,7.64,17378,7.64,108.000283805049,764
"379",15437,"Kore wa Zombie Desu ka? of the Dead OVA","Action","OVA",1,7.64,54828,7.64,104.322409441538,764
"380",7651,"Ningen Shikkaku: Director&#039;s Cut-ban","Drama","Movie",1,7.64,4292,7.64,106.714448627358,764
"381",1029,"Omoide Poroporo","Drama","Movie",1,7.64,39589,7.64,107.329889683182,764
"382",10469,"Sayonara Zetsubou Sensei Special","Comedy","Special",1,7.63,9669,7.63,105.523617661829,763
"383",10714,"Towa no Quon 3: Mugen no Renza","Action","Movie",1,7.64,19053,7.64,101.600164158822,764
"384",6408,"&quot;Bungaku Shoujo&quot; Movie","Drama","Movie",1,7.63,40984,7.63,107.435594593773,763
"385",10067,"Angel Beats!: Another Epilogue","Drama","Special",1,7.63,134180,7.63,112.779512241121,763
"386",2174,"Hokuto no Ken: Raoh Gaiden Gekitou-hen","Action","Movie",1,7.63,4614,7.63,103.747649441299,763
"387",821,"Initial D Battle Stage","Action","OVA",1,7.63,13633,7.63,102.457345791252,763
"388",8100,"Mardock Scramble: The First Compression","Action","Movie",1,7.63,40698,7.63,106.90966455895,763
"389",814,"Prince of Tennis: Atobe&#039;s Gift","Comedy","Movie",1,7.63,10567,7.63,113.261246426699,763
"390",2098,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari","Comedy","Movie",1,7.63,4199,7.63,109.66192892597,763
"391",7858,"Sora no Otoshimono: Project Pink","Comedy","OVA",1,7.63,61903,7.63,111.795991750381,763
"392",16273,"Acchi Kocchi (TV): Place=Princess","Comedy","Special",1,7.62,26246,7.62,105.853791370096,762
"393",1240,"Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki","Drama","Movie",1,7.62,24968,7.62,103.630216352161,762
"394",901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen","Adventure","Movie",1,7.62,65953,7.62,106.585073859912,762
"395",14837,"Dragon Ball Z Movie 14: Kami to Kami","Action","Movie",1,7.62,66471,7.62,108.295349398577,762
"396",449,"InuYasha: Guren no Houraijima","Adventure","Movie",1,7.62,50008,7.62,106.226724104199,762
"397",32870,"Kuroko no Basket Movie 2: Winter Cup Soushuuhen - Namida no Saki e","School","Movie",1,7.61,5470,7.61,109.17727226082,761
"398",522,"Metropolis","Adventure","Movie",1,7.62,44030,7.62,104.750460687945,762
"399",10589,"Naruto: Shippuuden Movie 5 - Blood Prison","Action","Movie",1,7.62,75660,7.62,101.09102157367,762
"400",2961,"Digimon Adventure Movie","Action","Movie",1,7.61,60753,7.61,106.671404377229,761
"401",9979,"Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana","Action","Movie",1,7.61,2842,7.61,105.90787897095,761
"402",9930,"Snow Halation","Music","Music",1,7.61,8731,7.61,104.134297081595,761
"403",31297,"Tokyo Ghoul: &quot;Pinto&quot;","Action","OVA",1,7.61,52312,7.61,105.27018476101,761
"404",18753,"Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA","Comedy","OVA",1,7.61,80676,7.61,108.186575880636,761
"405",2889,"Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru","Action","Movie",1,7.6,134739,7.6,108.210253303977,760
"406",16934,"Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel","Comedy","Special",1,7.6,72085,7.6,105.2907356216,760
"407",1479,"City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo","Shounen","Special",1,7.6,2506,7.6,107.88636041151,760
"408",2171,"Detective Conan Movie 11: Jolly Roger in the Deep Azure","Adventure","Movie",1,7.6,18847,7.6,104.995200665841,760
"409",19195,"Ghost in the Shell: Arise - Border:4 Ghost Stands Alone","Mecha","Movie",1,7.6,19565,7.6,109.524166171519,760
"410",5998,"Hottarake no Shima: Haruka to Mahou no Kagami","Fantasy","Movie",1,7.6,6517,7.6,105.654644922182,760
"411",1047,"On Your Mark","Drama","Music",1,7.6,13661,7.6,106.116097178468,760
"412",22539,"One More Time, One More Chance","Drama","Music",1,7.6,5660,7.6,100.639537685462,760
"413",16287,"One Piece: Romance Dawn","Action","OVA",1,7.6,8326,7.6,101.080884049403,760
"414",13587,"Persona 4 the Animation: No One is Alone","Adventure","Special",1,7.6,26501,7.6,111.950181708626,760
"415",10731,"Prince of Tennis: Eikokushiki Teikyuu Shiro Kessen!","Action","Movie",1,7.6,6162,7.6,100.933960702141,760
"416",8317,"Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu","Comedy","Special",1,7.6,6752,7.6,108.334696425074,760
"417",22419,"Acchi Kocchi","Dementia","Movie",1,7.59,3433,7.59,105.067620240072,759
"418",13709,"Afro Samurai Movie","Action","Movie",1,7.59,21622,7.59,106.30483093443,759
"419",1474,"City Hunter: Ai to Shukumei no Magnum","Action","Movie",1,7.59,3368,7.59,105.409392264784,759
"420",15199,"Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu","Action","Movie",1,7.59,45069,7.59,102.002904482783,759
